Applicant_ID,Age,Gender,Qualification_Level,Marks_Percentage,Experience_Years,Driving,Sales,Typing,Computer,Govt_Exam_Score,English_Proficiency,Computer_Proficiency,Physical_Fitness,Predicted_Job
A4529,37,Other,12th,81,2,1,1,0,1,62,1,5,5,Security Guard
A4530,39,Other,12th,74,14,1,1,0,1,0,1,5,3,Sales Executive
A4531,27,Male,Diploma,50,15,1,1,1,1,0,4,1,5,Delivery Boy
A4532,25,Female,12th,93,10,1,0,1,0,0,4,2,1,Delivery Boy
A4533,39,Male,10th,95,5,0,0,0,0,83,1,1,1,Lab Assistant
A4534,40,Male,12th,91,15,0,0,1,0,0,3,2,3,Sales Executive
A4535,40,Female,Diploma,46,10,0,0,1,0,0,5,3,3,Security Guard
A4536,37,Female,12th,47,3,1,0,0,0,0,2,5,3,Customer Support
A4537,30,Male,Postgrad,90,12,0,1,1,0,84,4,5,1,Security Guard
A4538,25,Female,10th,74,13,1,1,0,0,85,3,3,2,Delivery Boy
A4539,21,Male,10th,87,7,0,0,0,1,80,4,1,5,Lab Assistant
A4540,30,Female,Graduate,41,13,0,0,1,0,94,1,4,5,Lab Assistant
A4541,24,Male,10th,91,10,0,0,0,0,75,2,4,4,Lab Assistant
A4542,40,Male,Postgrad,79,14,0,1,1,1,89,1,2,5,School Teacher
A4543,45,Other,Graduate,84,9,0,0,0,0,0,4,1,3,School Teacher
A4544,33,Female,12th,72,3,0,1,1,0,78,5,1,2,Customer Support
A4545,25,Other,Graduate,62,9,1,1,1,0,90,3,5,2,Delivery Boy
A4546,24,Other,12th,75,15,1,1,0,1,56,1,3,4,Delivery Boy
A4547,30,Female,Postgrad,78,4,1,1,0,1,0,4,3,1,Customer Support
A4548,36,Female,Graduate,47,2,0,0,0,0,0,3,3,2,Customer Support
A4549,36,Female,Diploma,71,9,1,0,1,0,54,2,1,1,Sales Executive
A4550,32,Male,Postgrad,42,8,1,1,1,1,56,4,5,3,Data Entry Operator
A4551,29,Male,Diploma,42,11,0,1,1,1,51,3,4,2,Junior Engineer
A4552,31,Male,Graduate,94,3,0,0,1,1,0,5,1,5,Data Entry Operator
A4553,21,Female,12th,86,8,0,1,0,0,0,3,4,5,Lab Assistant
A4554,37,Other,Diploma,78,4,1,0,1,1,0,3,4,2,Data Entry Operator
A4555,43,Other,12th,45,7,1,1,1,1,70,5,2,4,Clerk
A4556,22,Other,10th,51,13,1,0,1,1,79,1,1,4,Lab Assistant
A4557,24,Male,10th,76,9,0,1,1,1,57,1,3,3,Lab Assistant
A4558,44,Male,Postgrad,75,15,0,1,0,1,0,5,5,4,School Teacher
A4559,27,Male,10th,85,15,0,1,1,0,0,3,2,4,Security Guard
A4560,20,Other,Postgrad,70,4,0,0,0,1,0,4,2,5,School Teacher
A4561,42,Female,Postgrad,75,5,1,1,0,0,77,1,5,4,School Teacher
A4562,28,Other,Graduate,60,6,1,1,1,1,0,4,3,1,Delivery Boy
A4563,19,Other,10th,77,2,1,1,0,0,80,5,1,2,Lab Assistant
A4564,40,Female,Postgrad,66,3,1,0,1,0,50,3,1,2,School Teacher
A4565,39,Male,Postgrad,95,6,0,0,1,1,0,3,5,1,Sales Executive
A4566,45,Female,10th,84,1,0,1,0,0,0,2,1,3,Apprentice
A4567,24,Female,12th,52,9,1,0,1,1,88,5,1,1,Clerk
A4568,24,Female,12th,82,12,0,0,1,1,0,5,1,1,Clerk
A4569,26,Female,Postgrad,65,3,0,1,1,1,80,4,1,5,Data Entry Operator
A4570,25,Other,Graduate,70,3,1,0,1,0,95,5,5,4,Delivery Boy
A4571,18,Female,12th,84,2,0,0,1,0,81,5,4,1,Lab Assistant
A4572,20,Male,Postgrad,76,13,1,0,0,0,87,4,2,1,Delivery Boy
A4573,42,Other,10th,79,9,1,0,1,0,70,3,1,1,Sales Executive
A4574,41,Other,10th,60,7,1,0,0,0,59,2,4,4,Security Guard
A4575,34,Male,Diploma,43,14,0,0,1,0,79,4,1,4,Junior Engineer
A4576,30,Female,Postgrad,94,14,0,1,0,0,0,5,2,1,School Teacher
A4577,21,Male,Diploma,77,7,1,0,0,1,0,1,5,1,Lab Assistant
A4578,40,Male,Diploma,58,6,0,1,1,1,0,2,1,4,Lab Assistant
A4579,37,Female,Postgrad,45,6,0,1,1,0,57,5,5,1,Security Guard
A4580,42,Other,Graduate,66,3,0,1,1,0,71,1,2,4,Customer Support
A4581,35,Other,Postgrad,89,2,1,0,1,1,60,5,1,1,School Teacher
A4582,26,Female,Diploma,82,10,0,0,1,1,88,2,1,3,Data Entry Operator
A4583,31,Female,Graduate,91,6,1,1,0,1,86,1,4,4,Sales Executive
A4584,29,Female,10th,84,4,1,1,1,1,0,2,2,2,Lab Assistant
A4585,23,Female,Diploma,44,5,0,1,1,1,0,5,4,2,Data Entry Operator
A4586,42,Other,12th,66,12,1,1,0,0,0,1,2,3,Lab Assistant
A4587,39,Female,10th,84,7,0,1,1,1,0,3,2,5,Sales Executive
A4588,42,Female,Graduate,67,10,1,1,0,0,90,5,1,4,Security Guard
A4589,24,Male,Graduate,79,10,1,0,1,1,52,3,2,1,Delivery Boy
A4590,33,Female,10th,41,3,1,1,0,0,52,4,4,1,Lab Assistant
A4591,31,Other,Postgrad,57,11,0,0,1,1,0,2,1,5,Data Entry Operator
A4592,41,Female,Postgrad,74,5,0,0,1,1,0,4,4,5,Sales Executive
A4593,33,Other,12th,57,12,1,0,1,1,91,3,4,4,Sales Executive
A4594,43,Male,Graduate,88,6,0,0,0,0,0,5,4,5,Sales Executive
A4595,21,Male,Postgrad,68,10,0,1,1,0,86,2,5,3,Security Guard
A4596,28,Other,Diploma,92,11,0,0,1,1,0,2,5,1,Lab Assistant
A4597,33,Male,12th,51,2,1,1,1,0,63,3,2,3,Security Guard
A4598,38,Other,10th,46,3,0,0,1,1,80,2,3,4,Data Entry Operator
A4599,28,Male,10th,93,1,0,0,1,0,80,3,1,2,Apprentice
A4600,43,Other,Postgrad,87,8,1,0,0,0,0,3,3,3,Sales Executive
A4601,25,Male,10th,59,6,0,1,0,0,75,2,2,1,Lab Assistant
A4602,26,Male,12th,73,13,0,1,0,0,0,3,1,1,Lab Assistant
A4603,29,Male,12th,47,9,1,0,1,1,71,5,3,4,Clerk
A4604,41,Male,Postgrad,52,9,0,1,1,0,86,5,4,1,Lab Assistant
A4605,32,Other,Diploma,55,10,1,0,0,0,0,1,4,3,Junior Engineer
A4606,18,Female,10th,62,8,1,0,1,1,50,3,5,5,Delivery Boy
A4607,33,Male,Diploma,44,12,0,1,1,0,71,2,3,2,Junior Engineer
A4608,19,Female,Diploma,85,11,1,0,0,1,51,5,3,1,Junior Engineer
A4609,33,Female,10th,46,0,1,1,0,0,0,2,5,5,Apprentice
A4610,18,Female,Diploma,46,5,1,0,0,0,0,1,1,3,Delivery Boy
A4611,34,Female,Postgrad,85,7,1,0,1,1,0,3,2,4,School Teacher
A4612,41,Female,10th,75,14,0,0,0,0,0,5,2,4,Lab Assistant
A4613,36,Female,10th,87,15,0,0,0,1,0,2,3,4,Lab Assistant
A4614,38,Male,Postgrad,82,9,0,0,0,0,0,1,3,1,School Teacher
A4615,21,Male,Diploma,93,13,1,1,0,0,56,1,5,1,Delivery Boy
A4616,42,Female,Graduate,52,1,0,0,1,1,65,2,4,3,Data Entry Operator
A4617,33,Female,Diploma,93,5,0,0,1,0,84,5,1,4,Security Guard
A4618,37,Other,Diploma,44,5,1,1,0,1,64,2,4,2,Sales Executive
A4619,44,Female,12th,45,7,0,1,1,1,52,1,1,5,Sales Executive
A4620,22,Male,12th,59,1,0,0,0,0,65,5,2,3,Security Guard
A4621,32,Male,Diploma,92,10,0,0,0,1,66,3,3,4,Lab Assistant
A4622,44,Male,Postgrad,43,6,0,0,0,0,0,4,5,3,Lab Assistant
A4623,34,Male,10th,70,11,1,1,1,0,0,2,3,2,Lab Assistant
A4624,21,Other,Postgrad,88,0,1,0,0,0,86,3,2,1,Delivery Boy
A4625,45,Male,Diploma,70,0,0,0,1,1,88,1,4,3,Data Entry Operator
A4626,20,Other,10th,70,0,1,0,0,1,0,1,3,3,Delivery Boy
A4627,21,Male,Graduate,50,8,1,0,0,0,75,1,4,2,Delivery Boy
A4628,34,Female,10th,55,10,1,1,1,1,85,5,4,4,Lab Assistant
A4629,22,Female,10th,89,14,1,0,0,1,89,5,5,2,Lab Assistant
A4630,23,Female,Graduate,43,9,0,1,1,1,86,1,3,5,Data Entry Operator
A4631,20,Male,12th,75,12,1,0,1,1,73,3,5,2,Clerk
A4632,38,Other,Postgrad,71,15,0,0,0,0,78,5,3,1,Sales Executive
A4633,28,Female,10th,75,10,0,1,1,0,89,2,5,5,Lab Assistant
A4634,39,Other,10th,60,7,1,0,0,0,59,4,3,4,Lab Assistant
A4635,26,Female,Postgrad,82,14,0,1,0,1,0,3,2,3,Sales Executive
A4636,26,Female,Postgrad,47,9,0,1,0,1,0,3,1,3,Lab Assistant
A4637,43,Male,12th,64,11,1,1,1,1,89,4,3,2,Sales Executive
A4638,19,Female,Diploma,46,5,0,1,0,1,68,3,3,3,Sales Executive
A4639,21,Other,Postgrad,51,14,0,0,1,0,0,5,2,1,Security Guard
A4640,36,Other,12th,82,9,0,0,1,0,78,4,4,4,Lab Assistant
A4641,41,Other,Graduate,53,5,0,0,0,0,0,2,4,4,Security Guard
A4642,34,Female,Graduate,70,3,0,0,1,0,0,3,1,4,Customer Support
A4643,43,Other,Postgrad,86,9,1,0,1,0,53,1,3,2,Security Guard
A4644,20,Female,Diploma,40,6,0,1,0,0,51,5,5,4,Lab Assistant
A4645,36,Male,Graduate,53,15,1,0,0,1,0,5,4,3,Sales Executive
A4646,43,Female,10th,79,6,1,0,1,1,59,4,1,4,Lab Assistant
A4647,26,Other,Diploma,70,15,1,1,0,0,0,5,5,4,Junior Engineer
A4648,21,Male,10th,47,3,0,0,1,0,0,5,3,1,Lab Assistant
A4649,34,Male,Diploma,51,8,0,1,1,0,0,4,5,2,Junior Engineer
A4650,18,Other,10th,51,10,1,0,1,1,0,4,5,1,Delivery Boy
A4651,41,Male,Graduate,84,14,1,0,1,0,0,1,5,4,Security Guard
A4652,26,Male,Diploma,48,0,0,0,1,0,0,5,2,1,Lab Assistant
A4653,33,Female,Graduate,89,4,0,1,0,1,0,4,1,2,Customer Support
A4654,19,Other,12th,60,1,1,1,0,1,87,5,4,1,Delivery Boy
A4655,18,Male,Graduate,64,10,1,1,1,0,92,3,1,4,Delivery Boy
A4656,23,Male,12th,53,11,0,0,0,1,0,4,1,1,Sales Executive
A4657,33,Other,10th,63,13,1,1,0,1,62,1,2,5,Security Guard
A4658,25,Female,Diploma,88,9,0,1,0,0,93,2,2,1,Junior Engineer
A4659,34,Male,10th,87,1,0,0,1,0,0,2,4,1,Security Guard
A4660,43,Male,Graduate,92,5,0,0,0,0,56,3,5,3,Sales Executive
A4661,27,Other,Postgrad,43,3,0,1,0,0,0,3,3,3,Security Guard
A4662,30,Other,10th,73,1,1,0,1,0,93,2,4,4,Apprentice
A4663,29,Female,Graduate,50,15,1,0,0,1,88,4,3,5,Delivery Boy
A4664,40,Other,12th,52,2,1,1,0,0,95,5,3,2,Security Guard
A4665,42,Female,12th,59,9,0,1,1,1,75,3,2,2,Sales Executive
A4666,27,Male,12th,90,10,0,1,1,0,90,3,5,4,Lab Assistant
A4667,41,Male,12th,68,4,0,1,1,0,0,4,2,2,Security Guard
A4668,30,Male,12th,66,2,0,0,0,1,86,3,1,2,Lab Assistant
A4669,42,Other,Graduate,48,2,0,1,0,0,91,4,4,3,Junior Engineer
A4670,22,Female,Graduate,89,0,1,0,1,0,91,2,1,2,Delivery Boy
A4671,21,Female,Postgrad,66,0,0,0,0,1,66,5,1,5,Security Guard
A4672,31,Other,Graduate,59,0,0,0,1,1,81,1,1,5,Data Entry Operator
A4673,34,Other,12th,66,10,0,1,1,1,0,5,5,4,Clerk
A4674,33,Male,Diploma,80,7,1,1,1,0,0,3,2,5,Lab Assistant
A4675,37,Female,Diploma,87,10,0,1,1,1,0,5,1,1,Lab Assistant
A4676,32,Male,Diploma,60,3,0,0,0,0,93,4,1,3,Security Guard
A4677,38,Female,Diploma,47,0,1,1,1,1,0,5,4,3,Junior Engineer
A4678,25,Male,10th,88,13,0,1,0,1,0,3,3,3,Lab Assistant
A4679,37,Female,10th,44,2,1,1,0,0,74,3,2,5,Lab Assistant
A4680,42,Female,Postgrad,86,14,0,1,1,1,0,5,1,2,School Teacher
A4681,35,Female,Diploma,49,10,0,1,0,0,93,1,2,5,Security Guard
A4682,27,Other,Diploma,72,0,0,0,0,0,79,5,4,3,Security Guard
A4683,26,Female,Postgrad,50,11,1,1,0,0,79,2,4,5,Lab Assistant
A4684,41,Female,Postgrad,60,7,1,1,1,1,0,1,4,5,Lab Assistant
A4685,26,Other,Graduate,67,6,0,0,1,0,85,3,4,2,School Teacher
A4686,42,Female,Diploma,91,5,1,0,0,0,0,5,4,3,Sales Executive
A4687,32,Female,12th,85,11,0,0,1,1,80,2,5,4,Data Entry Operator
A4688,44,Male,10th,63,8,1,1,1,1,70,4,5,5,Sales Executive
A4689,25,Other,12th,81,5,1,0,0,0,0,2,4,2,Lab Assistant
A4690,34,Female,10th,87,0,0,0,1,0,0,4,1,5,Security Guard
A4691,28,Other,Postgrad,74,3,1,1,0,1,63,2,5,1,Delivery Boy
A4692,32,Female,10th,61,6,0,1,0,1,0,3,1,5,Security Guard
A4693,44,Female,Postgrad,62,9,1,0,0,1,0,1,2,3,Security Guard
A4694,34,Male,Postgrad,45,2,1,1,1,0,52,1,3,1,Lab Assistant
A4695,27,Male,Graduate,77,2,0,1,1,0,79,4,5,4,Customer Support
A4696,42,Male,Diploma,81,12,0,1,0,1,56,4,3,4,Security Guard
A4697,22,Other,12th,87,7,0,1,0,0,59,1,5,3,Lab Assistant
A4698,25,Female,Graduate,41,7,1,1,0,0,0,4,1,1,Delivery Boy
A4699,22,Male,Postgrad,83,8,1,0,1,1,0,4,5,5,Delivery Boy
A4700,41,Female,Graduate,82,0,1,1,1,1,88,1,5,3,School Teacher
A4701,33,Female,10th,70,13,1,1,0,1,0,3,3,3,Lab Assistant
A4702,41,Other,Postgrad,47,6,1,0,1,1,68,2,4,5,Lab Assistant
A4703,18,Other,Graduate,53,11,0,0,0,0,0,5,3,1,Sales Executive
A4704,35,Male,Graduate,47,1,0,1,0,0,0,3,3,4,Security Guard
A4705,31,Other,Graduate,44,10,0,1,1,1,0,4,4,4,Data Entry Operator
A4706,22,Female,Graduate,62,7,1,0,0,1,0,3,5,5,Delivery Boy
A4707,42,Other,10th,40,4,1,1,0,0,0,1,2,4,Lab Assistant
A4708,20,Female,12th,94,6,0,0,1,1,51,1,2,2,Data Entry Operator
A4709,24,Female,Diploma,42,1,0,0,1,1,89,3,1,4,Data Entry Operator
A4710,33,Other,10th,82,2,1,1,0,1,0,2,4,2,Lab Assistant
A4711,24,Other,Postgrad,69,2,1,1,0,0,0,5,3,2,Delivery Boy
A4712,42,Other,Graduate,79,8,1,1,1,0,76,5,2,5,School Teacher
A4713,31,Other,Diploma,57,7,1,1,1,1,0,1,3,1,Junior Engineer
A4714,19,Other,Graduate,95,5,0,0,0,0,92,3,3,4,Security Guard
A4715,38,Other,Diploma,74,8,1,0,0,0,55,2,3,3,Security Guard
A4716,18,Female,Graduate,61,1,1,0,1,1,89,1,5,3,Junior Engineer
A4717,22,Female,Diploma,40,2,0,1,1,1,95,5,2,2,Lab Assistant
A4718,32,Female,10th,79,5,1,0,0,1,0,5,5,2,Lab Assistant
A4719,42,Female,10th,62,6,1,0,1,1,0,5,5,2,Sales Executive
A4720,39,Female,Diploma,65,13,1,0,0,1,0,4,4,2,Sales Executive
A4721,45,Other,Postgrad,51,5,1,0,0,1,0,1,1,2,Lab Assistant
A4722,41,Male,Diploma,48,4,0,1,1,0,91,4,5,3,Junior Engineer
A4723,38,Female,Graduate,92,9,0,1,0,0,0,4,3,2,Security Guard
A4724,45,Female,Postgrad,66,10,0,1,1,1,52,3,4,3,School Teacher
A4725,19,Other,Graduate,49,2,0,1,0,0,0,5,3,5,Customer Support
A4726,40,Other,Diploma,94,11,1,0,1,0,54,2,1,4,Security Guard
A4727,44,Male,12th,76,14,1,1,0,0,78,5,1,2,Lab Assistant
A4728,28,Male,Diploma,65,5,1,0,1,1,0,1,5,3,Junior Engineer
A4729,39,Male,12th,58,9,1,1,1,1,93,1,1,4,Clerk
A4730,39,Other,Diploma,68,5,0,0,1,0,0,1,3,3,Sales Executive
A4731,22,Female,Diploma,90,13,1,1,1,0,57,1,1,1,Lab Assistant
A4732,39,Female,Diploma,87,7,0,0,1,0,95,5,1,4,Sales Executive
A4733,25,Female,12th,60,12,1,1,0,0,78,5,3,3,Lab Assistant
A4734,30,Male,Graduate,66,14,1,1,1,0,71,2,5,3,Security Guard
A4735,22,Male,Graduate,49,0,1,0,1,1,81,3,5,2,Clerk
A4736,34,Female,Graduate,57,7,1,0,0,1,58,4,1,3,Junior Engineer
A4737,41,Female,Graduate,42,13,1,1,0,1,0,3,2,2,Junior Engineer
A4738,26,Female,Postgrad,69,10,1,0,0,0,0,4,1,5,School Teacher
A4739,23,Other,10th,58,10,1,1,1,1,0,5,1,3,Delivery Boy
A4740,41,Male,12th,86,4,1,1,0,0,0,3,2,2,Lab Assistant
A4741,31,Male,Graduate,66,11,0,1,1,0,0,2,2,4,Security Guard
A4742,40,Other,10th,47,4,1,0,0,1,79,4,4,1,Lab Assistant
A4743,45,Male,10th,87,1,1,0,0,0,64,4,1,5,Apprentice
A4744,27,Female,Graduate,64,14,0,1,1,0,0,2,4,1,Lab Assistant
A4745,44,Male,Postgrad,92,4,0,1,1,1,67,1,5,4,Data Entry Operator
A4746,39,Female,Diploma,51,2,0,1,0,1,0,1,5,1,Junior Engineer
A4747,28,Male,10th,59,6,1,0,0,1,0,1,1,2,Delivery Boy
A4748,28,Male,12th,73,3,0,1,1,0,53,4,4,5,Customer Support
A4749,32,Male,10th,61,1,1,1,0,0,0,4,5,3,Apprentice
A4750,41,Other,Postgrad,78,0,0,0,0,0,84,5,2,4,Security Guard
A4751,29,Other,Postgrad,87,6,1,1,1,0,85,5,2,4,School Teacher
A4752,34,Other,12th,40,9,0,1,1,0,0,5,5,1,Security Guard
A4753,21,Other,12th,45,0,1,0,1,0,0,4,4,4,Delivery Boy
A4754,19,Female,12th,69,2,0,1,1,1,53,5,2,3,Data Entry Operator
A4755,27,Other,Diploma,40,4,1,1,1,1,59,5,2,2,Delivery Boy
A4756,25,Male,Graduate,91,4,1,0,0,1,0,5,1,4,School Teacher
A4757,20,Female,Postgrad,45,5,0,1,1,0,0,1,2,3,Lab Assistant
A4758,22,Other,12th,59,8,0,0,0,1,0,3,2,2,Lab Assistant
A4759,29,Male,10th,81,1,1,1,1,0,80,1,3,2,Delivery Boy
A4760,21,Other,Postgrad,46,14,1,0,1,1,82,3,4,4,Delivery Boy
A4761,28,Male,Postgrad,41,7,0,0,0,1,88,3,1,1,Lab Assistant
A4762,31,Other,Graduate,41,10,0,1,1,0,0,2,2,5,Security Guard
A4763,39,Other,Diploma,56,15,0,0,0,0,89,5,2,2,Lab Assistant
A4764,42,Other,12th,80,14,1,1,1,1,0,5,5,5,Clerk
A4765,28,Male,10th,50,7,1,1,0,0,58,4,2,5,Lab Assistant
A4766,34,Female,12th,60,8,0,0,0,0,0,5,5,3,Sales Executive
A4767,39,Other,Diploma,70,1,0,1,0,0,75,3,4,3,Security Guard
A4768,24,Other,12th,89,7,0,0,0,1,82,3,2,3,Sales Executive
A4769,45,Male,12th,41,3,1,1,1,0,0,3,4,5,Lab Assistant
A4770,37,Male,Postgrad,53,11,0,1,1,0,87,3,4,4,Security Guard
A4771,33,Female,10th,63,5,0,1,0,1,81,4,5,2,Lab Assistant
A4772,40,Female,Graduate,85,0,1,0,0,1,0,2,1,3,Security Guard
A4773,36,Male,Postgrad,40,6,1,1,0,1,66,5,1,3,Security Guard
A4774,40,Female,10th,95,10,1,1,1,1,0,1,3,5,Sales Executive
A4775,37,Female,10th,48,14,0,0,1,0,87,2,1,1,Sales Executive
A4776,41,Male,12th,62,10,1,0,1,0,0,4,5,3,Security Guard
A4777,19,Female,Diploma,52,9,0,0,1,0,0,4,4,1,Sales Executive
A4778,21,Male,Diploma,64,10,1,1,1,1,0,2,3,3,Junior Engineer
A4779,22,Male,Diploma,92,4,1,0,0,1,0,2,4,3,Delivery Boy
A4780,29,Female,10th,80,12,1,1,0,0,0,1,5,1,Lab Assistant
A4781,18,Female,Diploma,54,14,1,1,0,1,0,4,5,3,Delivery Boy
A4782,40,Other,Graduate,83,14,1,1,0,0,0,1,1,1,School Teacher
A4783,30,Other,10th,81,5,0,1,0,0,0,1,2,5,Lab Assistant
A4784,21,Other,Postgrad,75,0,0,0,1,1,77,5,5,5,Data Entry Operator
A4785,28,Female,Diploma,52,3,0,0,1,1,0,3,1,4,Junior Engineer
A4786,30,Male,Diploma,49,10,0,0,1,1,0,4,4,1,Junior Engineer
A4787,35,Female,Diploma,73,12,0,1,0,0,74,2,1,5,Lab Assistant
A4788,36,Male,Graduate,89,9,1,0,1,1,60,3,1,4,Sales Executive
A4789,30,Female,12th,77,7,1,0,1,1,70,5,1,4,Clerk
A4790,40,Female,12th,52,11,0,1,0,1,0,4,4,2,Security Guard
A4791,21,Female,12th,92,11,1,0,1,1,0,2,2,1,Delivery Boy
A4792,18,Male,Diploma,74,4,0,0,1,0,76,5,1,2,Lab Assistant
A4793,38,Male,Graduate,48,3,1,0,0,0,85,1,5,2,Security Guard
A4794,39,Male,10th,72,15,1,0,0,1,0,4,4,1,Lab Assistant
A4795,30,Other,Graduate,68,0,0,1,0,1,74,3,3,1,Security Guard
A4796,42,Other,12th,63,14,1,1,1,1,62,2,5,3,Clerk
A4797,33,Male,Postgrad,94,6,0,0,0,0,0,2,3,5,School Teacher
A4798,39,Other,12th,87,9,1,1,0,0,91,2,5,5,Security Guard
A4799,42,Other,Postgrad,79,1,1,1,0,1,0,3,5,5,Security Guard
A4800,25,Female,Diploma,65,0,0,0,0,1,0,2,3,5,Lab Assistant
A4801,24,Other,Postgrad,59,14,0,0,0,0,0,3,3,4,Lab Assistant
A4802,39,Female,12th,43,0,1,1,1,0,85,1,1,5,Security Guard
A4803,22,Female,Graduate,86,12,0,0,0,0,87,1,2,1,School Teacher
A4804,22,Female,Diploma,57,5,0,0,0,0,66,1,1,3,Sales Executive
A4805,30,Female,Diploma,88,13,0,1,0,1,74,4,4,5,Lab Assistant
A4806,22,Male,Diploma,49,13,0,1,1,0,93,1,3,5,Junior Engineer
A4807,41,Female,Postgrad,92,1,1,0,0,1,94,4,2,2,Security Guard
A4808,35,Other,Postgrad,43,8,1,1,1,1,0,2,5,5,Sales Executive
A4809,21,Other,Diploma,58,5,1,1,1,1,0,2,3,1,Delivery Boy
A4810,18,Female,Postgrad,62,10,0,1,0,0,0,5,2,1,Sales Executive
A4811,34,Other,10th,63,14,0,1,1,1,57,4,3,5,Lab Assistant
A4812,44,Male,12th,63,1,1,1,0,1,0,4,1,5,Apprentice
A4813,37,Other,Diploma,73,14,1,0,1,1,55,3,1,5,Sales Executive
A4814,34,Female,12th,75,15,1,1,0,1,73,3,1,1,Lab Assistant
A4815,32,Male,Postgrad,54,3,1,1,1,0,0,3,4,5,Security Guard
A4816,42,Female,12th,60,12,0,0,1,0,84,1,4,1,Lab Assistant
A4817,34,Other,Graduate,49,8,1,1,0,0,0,2,5,1,Sales Executive
A4818,39,Other,Graduate,52,12,1,1,1,0,52,2,2,1,Sales Executive
A4819,38,Other,Postgrad,40,10,1,0,1,0,77,5,3,3,Security Guard
A4820,18,Other,Graduate,46,15,0,1,0,0,0,4,5,1,Sales Executive
A4821,26,Other,10th,73,1,1,0,1,0,0,5,4,1,Apprentice
A4822,39,Other,Diploma,59,5,1,0,0,0,79,5,2,5,Lab Assistant
A4823,24,Other,Graduate,72,15,0,1,1,0,0,5,4,1,Sales Executive
A4824,20,Other,Postgrad,65,1,1,1,0,0,65,4,2,4,Delivery Boy
A4825,37,Male,Diploma,54,8,1,0,1,0,67,2,5,3,Sales Executive
A4826,30,Other,Diploma,59,2,1,0,0,0,57,4,3,5,Customer Support
A4827,21,Other,10th,77,10,0,0,0,0,75,2,3,1,Security Guard
A4828,34,Male,12th,81,14,0,1,1,0,0,2,1,5,Lab Assistant
A4829,32,Other,Graduate,58,2,1,0,0,1,93,3,3,5,Lab Assistant
A4830,44,Other,Diploma,85,14,0,1,0,0,94,1,1,5,Lab Assistant
A4831,27,Female,12th,80,6,0,1,1,0,0,5,3,5,Sales Executive
A4832,20,Other,10th,94,10,0,0,1,0,60,2,1,4,Security Guard
A4833,38,Female,12th,71,15,0,1,1,1,53,3,1,1,Clerk
A4834,27,Other,Postgrad,71,7,1,1,1,0,0,1,2,2,School Teacher
A4835,25,Male,12th,54,7,1,1,0,0,85,4,3,5,Lab Assistant
A4836,37,Female,Graduate,91,12,1,1,0,1,69,4,3,3,School Teacher
A4837,39,Male,10th,90,8,1,1,1,0,0,1,1,1,Lab Assistant
A4838,26,Male,10th,89,0,0,0,1,0,0,5,5,2,Apprentice
A4839,33,Female,12th,43,5,1,1,0,0,61,4,5,1,Lab Assistant
A4840,18,Other,10th,70,7,0,1,0,1,93,2,3,3,Lab Assistant
A4841,31,Male,Graduate,93,2,1,1,1,0,73,3,4,1,Customer Support
A4842,45,Male,10th,64,0,1,1,1,1,62,5,3,1,Apprentice
A4843,36,Other,Diploma,43,10,1,0,0,0,0,1,1,3,Lab Assistant
A4844,35,Female,Diploma,95,1,1,0,1,1,95,3,4,3,Lab Assistant
A4845,28,Male,12th,48,0,1,1,0,1,58,4,3,2,Delivery Boy
A4846,27,Male,10th,75,10,1,0,1,0,85,4,2,4,Delivery Boy
A4847,21,Male,12th,41,5,0,1,1,1,50,3,2,3,Sales Executive
A4848,35,Female,Postgrad,64,6,0,1,0,0,0,4,3,2,Lab Assistant
A4849,23,Male,Diploma,58,7,1,1,1,1,0,2,4,1,Lab Assistant
A4850,34,Female,Postgrad,94,14,1,0,1,0,86,4,5,4,School Teacher
A4851,33,Other,Diploma,44,5,0,0,0,1,0,2,1,5,Junior Engineer
A4852,23,Male,Graduate,49,5,0,1,0,1,90,3,4,5,Junior Engineer
A4853,30,Male,10th,40,9,1,1,0,0,0,1,5,1,Lab Assistant
A4854,33,Other,Diploma,60,7,0,1,0,0,62,3,5,5,Security Guard
A4855,40,Male,Diploma,81,10,0,0,0,0,54,3,4,4,Sales Executive
A4856,25,Other,Graduate,54,4,1,0,1,1,80,1,3,2,Delivery Boy
A4857,45,Other,Diploma,56,8,1,0,1,1,0,5,5,3,Junior Engineer
A4858,41,Other,10th,66,10,0,1,0,1,0,5,3,5,Lab Assistant
A4859,36,Female,Diploma,65,6,1,0,1,1,0,3,3,1,Data Entry Operator
A4860,25,Male,10th,76,5,1,1,0,0,0,1,2,1,Delivery Boy
A4861,18,Female,Postgrad,79,0,1,0,0,1,0,4,1,3,Delivery Boy
A4862,40,Female,Diploma,86,10,0,0,1,1,84,5,5,1,Lab Assistant
A4863,39,Other,10th,70,1,1,1,1,1,0,2,3,3,Data Entry Operator
A4864,29,Female,10th,43,2,0,0,0,1,55,5,3,4,Lab Assistant
A4865,26,Female,Graduate,60,6,0,0,1,1,79,1,3,2,Sales Executive
A4866,34,Female,Graduate,93,0,0,1,0,1,0,5,3,5,School Teacher
A4867,34,Male,10th,52,15,1,1,0,0,0,5,5,3,Lab Assistant
A4868,29,Female,10th,80,4,1,0,0,1,0,3,4,1,Lab Assistant
A4869,30,Other,12th,74,14,0,0,0,0,0,3,5,5,Lab Assistant
A4870,45,Male,10th,69,12,0,0,1,0,0,1,4,2,Security Guard
